user_id,customer_id,transaction_amount,transaction_type,transaction_date
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,1155,debit,2021-04-22
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,1928,debit,2021-05-22
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,6000,debit,2021-04-22
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,6700,debit,2021-07-24
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,2500,debit,2021-05-11
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,90,debit,2021-06-03
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,100,debit,2021-07-25
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,98,debit,2021-08-01
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,98,debit,2021-08-31
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,964,debit,2021-06-20
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,600,debit,2021-07-05
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,600,debit,2021-08-05
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,964,debit,2021-07-27
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,6c8bbe76-2a60-44b1-8d8a-7382116c2744,500,debit,2021-07-09
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,15000,debit,2021-01-26
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,150000,debit,2021-03-24
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,20000,debit,2021-01-21
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-04-28
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,5000,debit,2021-02-02
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,260000,debit,2021-03-11
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-03-24
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-03-09
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-04-01
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,20000,debit,2021-01-19
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,20000,debit,2021-01-11
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,50000,debit,2021-03-06
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-05-28
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,20000,debit,2021-03-09
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-05-12
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,20000,debit,2021-01-29
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,10000,debit,2021-03-30
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,90000,debit,2021-01-18
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,6c8f589e-3c00-4935-8be4-e673456e9a76,20000,debit,2021-01-22
5a929586-2291-45ba-bde9-fcfae8948d74,6ca4ef02-7bde-45e6-8bc1-96ff7056be65,30000,debit,2021-03-21
378a4c00-20d5-4fa6-8d12-38b2ef646e5b,6ca7575e-91e0-4e82-a3b0-6c9cfb77bab5,12687,debit,2021-04-07
378a4c00-20d5-4fa6-8d12-38b2ef646e5b,6ca7575e-91e0-4e82-a3b0-6c9cfb77bab5,27000,debit,2021-05-05
a34dc301-b783-4fc6-9dbb-caf5e052a9b5,6cb39d62-dfac-4aa2-b564-6e6686ad8927,8200,debit,2021-06-04
2c276ab3-7a06-4647-9ad6-c8d92773e497,6cb8abad-e57d-4032-a33f-2d024c31d628,1,debit,2021-05-05
55b9014c-fc42-4a46-9265-47ad3e64925e,6d0445cb-9993-45d0-9bb8-f2b2a86c3732,10400,debit,2021-05-17
a81332fd-3665-4dbc-a91f-6c7180b96869,6d128ab7-17fe-48cd-9882-2fddf689c8d2,19000,debit,2021-05-05
05be2ebb-6be0-4016-bcf0-e6cf77ea24c9,6d3e52a6-4170-4e6d-8ec3-145357e01461,1000,debit,2021-08-10
05be2ebb-6be0-4016-bcf0-e6cf77ea24c9,6d3e52a6-4170-4e6d-8ec3-145357e01461,9000,debit,2021-08-09
55b9014c-fc42-4a46-9265-47ad3e64925e,6d41ceb5-7650-4eac-afee-6402f3744603,27800,debit,2021-05-17
9f3bed3b-df74-4e37-9732-3858a6f433ea,6d43bf99-2c97-4196-9e47-f184f11785ba,21680,debit,2021-08-19
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,3000,debit,2021-08-07
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-30
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-24
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-05-03
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-26
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-16
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-05-20
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-03
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-05-14
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-17
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-28
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-05-04
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-22
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-05-24
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,3000,debit,2021-07-02
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-01
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-09
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-05-17
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1950,debit,2021-08-24
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-07
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-06
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-07-23
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-14
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-15
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-05-26
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-25
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-05-02
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-09
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-04
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-06-28
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-30
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-05-25
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-07-13
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,2000,debit,2021-06-02
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-05-21
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,6d5ffeb1-d6f1-4f35-ab1c-48fd6097c276,1000,debit,2021-07-08
d32a559d-30ca-4248-abce-f82ef0d15f2c,6d9b430c-9d73-480f-807e-d5e240181b57,32000,debit,2020-12-30
d32a559d-30ca-4248-abce-f82ef0d15f2c,6d9b430c-9d73-480f-807e-d5e240181b57,60000,debit,2021-07-01
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-06
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-04
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-18
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-22
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,4000,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,3500,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-01
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-14
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-11
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-11
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-05-21
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-06-17
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,6e12a55e-0904-48ed-9060-0228aafd9093,500,debit,2021-08-05
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,30400,debit,2021-07-24
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,22700,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,31900,debit,2021-07-22
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,3000,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,18250,debit,2021-07-22
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,18300,debit,2021-07-18
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,22800,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,17700,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,17700,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,18300,debit,2021-07-14
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,22900,debit,2021-07-29
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,17500,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,18300,debit,2021-07-29
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,44000,debit,2021-07-14
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,18300,debit,2021-07-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e24891d-c3d1-4412-a89b-39b6530678d2,18250,debit,2021-07-10
97212561-e61a-45d2-a010-db6a0aeb379d,6e24e698-1638-44df-8184-841db4208b7d,50000,debit,2021-08-03
a81332fd-3665-4dbc-a91f-6c7180b96869,6e4f9a27-c3a8-4fcb-88e6-68e93b6d60a0,5000,debit,2021-06-09
a81332fd-3665-4dbc-a91f-6c7180b96869,6e4f9a27-c3a8-4fcb-88e6-68e93b6d60a0,20000,debit,2021-05-22
a81332fd-3665-4dbc-a91f-6c7180b96869,6e4f9a27-c3a8-4fcb-88e6-68e93b6d60a0,20000,debit,2021-05-05
5a929586-2291-45ba-bde9-fcfae8948d74,6e634f1c-b0af-4eda-9132-ff05d0e56198,50000,debit,2021-03-21
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6e6cd7d5-84de-4205-9fe6-8eb8d859cbb7,100000,debit,2021-05-19
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6e6cd7d5-84de-4205-9fe6-8eb8d859cbb7,1000000,debit,2021-06-22
ef15a0c7-b7bd-4475-8bcf-38325fc79578,6e96fa67-1280-436b-a344-575cd1b381de,25500,debit,2021-06-11
a81332fd-3665-4dbc-a91f-6c7180b96869,6e98bbfa-ae53-46ba-8580-9ecab36c912b,2800,debit,2021-05-26
eedc4b83-8837-457e-bb28-3b26bd633964,6ebac61c-ba05-4f6a-878d-e5553894f0ca,18200,debit,2021-09-08
87eec234-d4d7-461b-af8e-49d8ee36e757,6ee8d194-7832-48f6-bffc-5c7bebad1330,50000,debit,2021-08-02
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6f257519-c99b-45f3-80cb-cbb1318ae33a,5000,debit,2021-05-19
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6f257519-c99b-45f3-80cb-cbb1318ae33a,20000,debit,2021-05-25
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6f257519-c99b-45f3-80cb-cbb1318ae33a,23000,debit,2021-05-26
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6f257519-c99b-45f3-80cb-cbb1318ae33a,34000,debit,2021-07-21
a34dc301-b783-4fc6-9dbb-caf5e052a9b5,6f653524-d7dd-450b-a798-4c4dba476647,280,debit,2021-06-07
a34dc301-b783-4fc6-9dbb-caf5e052a9b5,6f653524-d7dd-450b-a798-4c4dba476647,903,debit,2021-06-04
55b9014c-fc42-4a46-9265-47ad3e64925e,6fa97c92-2702-4342-91c3-64d6822e88b7,6758,debit,2021-05-17
c221b4b3-8c87-4daf-bc81-367a2451123d,6faa3352-17ee-477a-a08a-ccc26f75a744,7000,debit,2021-07-06
c221b4b3-8c87-4daf-bc81-367a2451123d,6faa3352-17ee-477a-a08a-ccc26f75a744,12000,debit,2021-07-16
c221b4b3-8c87-4daf-bc81-367a2451123d,6faa3352-17ee-477a-a08a-ccc26f75a744,6000,debit,2021-07-06
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6fbfa138-4b53-4505-874f-c662f7956580,40000,debit,2021-05-31
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6fbfa138-4b53-4505-874f-c662f7956580,20000,debit,2021-06-19
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6fbfa138-4b53-4505-874f-c662f7956580,35000,debit,2021-06-14
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,6fbfa138-4b53-4505-874f-c662f7956580,30000,debit,2021-06-25
35b28e32-221f-422b-ae97-f9416afe294d,6fc5054e-7318-4931-9fe6-5698052f39df,3000,debit,2021-07-17
35b28e32-221f-422b-ae97-f9416afe294d,6fc5054e-7318-4931-9fe6-5698052f39df,10000,debit,2021-09-02
35b28e32-221f-422b-ae97-f9416afe294d,6fc5054e-7318-4931-9fe6-5698052f39df,3000,debit,2021-07-10
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,6fdb7dea-0369-4a16-8d67-a722a82ebef5,6000,debit,2021-08-01
ce738ca7-46d0-446a-9b87-b59998b98c1c,6fddc866-5673-4786-9c80-8d6129570b3f,30000,debit,2021-04-17
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,16851,debit,2021-04-12
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,552,debit,2021-08-24
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,1404,debit,2021-04-12
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,16551,debit,2021-04-09
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,703,debit,2021-04-15
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,31918,debit,2021-04-13
5365ef22-136b-460e-bcf9-84ca42570d29,6ff11e3c-ffc7-4c4f-886f-c80127fde83f,2992,debit,2021-04-18
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,8940,debit,2021-08-04
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4470,debit,2021-07-29
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,8400,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4440,debit,2021-07-19
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4470,debit,2021-07-24
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,3990,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,8580,debit,2021-07-13
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4110,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,8940,debit,2021-07-29
